"id","country","state","city","state_code","city_code","country_code"
"1949","罗马尼亚",,"比斯特里察",,"BN","ROU"
"1950","罗马尼亚",,"博托沙尼",,"BO","ROU"
"1951","罗马尼亚",,"布加勒斯特",,"BC","ROU"
"1952","罗马尼亚",,"布拉索夫",,"BS","ROU"
"1953","罗马尼亚",,"布勒伊拉",,"BL","ROU"
"1954","罗马尼亚",,"布泽乌",,"BZ","ROU"
"1955","罗马尼亚",,"德罗贝塔-塞维林堡",,"DT","ROU"
"1956","罗马尼亚",,"德瓦",,"DE","ROU"
"1957","罗马尼亚",,"蒂米什瓦拉",,"TI","ROU"
"1958","罗马尼亚",,"福克沙尼",,"FO","ROU"
"1959","罗马尼亚",,"加拉茨",,"GL","ROU"
"1960","罗马尼亚",,"久尔久",,"GG","ROU"
"1961","罗马尼亚",,"康斯坦察",,"CT","ROU"
"1962","罗马尼亚",,"克拉约瓦",,"DO","ROU"
"1963","罗马尼亚",,"克勒拉希",,"CR","ROU"
"1964","罗马尼亚",,"克卢日纳波卡",,"CN","ROU"
"1965","罗马尼亚",,"勒姆尼库沃尔恰",,"VI","ROU"
"1966","罗马尼亚",,"雷希察",,"RE","ROU"
"1967","罗马尼亚",,"梅尔库里亚丘克",,"MC","ROU"
"1968","罗马尼亚",,"皮特什蒂",,"PI","ROU"
"1969","罗马尼亚",,"皮亚特拉尼亚姆茨",,"PN","ROU"
"1970","罗马尼亚",,"普洛耶什蒂",,"PL","ROU"
"1971","罗马尼亚",,"萨图·马雷",,"SM","ROU"
"1972","罗马尼亚",,"圣格奥尔基",,"SG","ROU"
"1973","罗马尼亚",,"斯拉蒂纳",,"ST","ROU"
"1974","罗马尼亚",,"斯洛博齐亚",,"SB","ROU"
"1975","罗马尼亚",,"苏恰瓦",,"SU","ROU"
"1976","罗马尼亚",,"特尔戈维什泰",,"TA","ROU"
"1977","罗马尼亚",,"特尔古穆列什",,"TM","ROU"
"1978","罗马尼亚",,"特尔古日乌",,"TJ","ROU"
"1979","罗马尼亚",,"图尔恰",,"TU","ROU"
"1980","罗马尼亚",,"瓦斯卢伊",,"VA","ROU"
"1981","罗马尼亚",,"锡比乌",,"SO","ROU"
"1982","罗马尼亚",,"雅西",,"IS","ROU"
"1983","罗马尼亚",,"亚厉山德里亚",,"AD","ROU"
"1984","罗马尼亚",,"扎勒乌",,"ZA","ROU"
"1985","马达加斯加",,"安齐拉纳纳",,"AS","MDG"
"1986","马达加斯加",,"菲亚纳兰楚阿",,"FN","MDG"
"1987","马达加斯加",,"马哈赞加",,"MJ","MDG"
"1988","马达加斯加",,"塔那那利佛",,"AN","MDG"
"1989","马达加斯加",,"图阿马西拉",,"TM","MDG"
"1990","马达加斯加",,"图利亚拉",,"TL","MDG"
"1991","马尔代夫",,"阿杜",,"ADD","MDV"
"1992","马尔代夫",,"北阿里",,"AAD","MDV"
"1993","马尔代夫",,"北蒂拉杜马蒂",,"THD","MDV"
"1994","马尔代夫",,"北马洛斯马杜卢",,"MAD","MDV"
"1995","马尔代夫",,"北米拉杜马杜卢",,"MLD","MDV"
"1996","马尔代夫",,"北尼兰杜",,"NAD","MDV"
"1997","马尔代夫",,"北苏瓦迪瓦",,"HAD","MDV"
"1998","马尔代夫",,"法迪福卢",,"FAA","MDV"
"1999","马尔代夫",,"费利杜",,"FEA","MDV"
"2000","马尔代夫",,"福阿穆拉库",,"FMU","MDV"
"2001","马尔代夫",,"哈杜马蒂",,"HDH","MDV"
"2002","马尔代夫",,"科卢马杜卢",,"KLH","MDV"
"2003","马尔代夫",,"马累",,"MAL","MDV"
"2004","马尔代夫",,"马累岛",,"MAA","MDV"
"2005","马尔代夫",,"穆拉库",,"MUA","MDV"
"2006","马尔代夫",,"南阿里",,"AAU","MDV"
"2007","马尔代夫",,"南蒂拉杜马蒂",,"THU","MDV"
"2008","马尔代夫",,"南马洛斯马杜卢",,"MAU","MDV"
"2009","马尔代夫",,"南米拉杜马杜卢",,"MLU","MDV"
"2010","马尔代夫",,"南尼兰杜",,"NAU","MDV"
"2011","马尔代夫",,"南苏瓦迪瓦",,"HAU","MDV"
"2012","马拉维",,"北部区",,"N","MWI"
"2013","马拉维",,"南部区",,"S","MWI"
"2014","马拉维",,"中央区",,"C","MWI"
"2015","马来西亚","槟榔屿","北海","PH","BWH","MYS"
"2016","马来西亚","槟榔屿","槟城","PH","PEN","MYS"
"2017","马来西亚","槟榔屿","大山脚","PH","BMJ","MYS"
"2018","马来西亚","槟榔屿","高渊","PH","NTE","MYS"
"2019","马来西亚","玻璃市","加央","PS","KGR","MYS"
"2020","马来西亚","丁加奴","甘马挽","TR","KEM","MYS"
"2021","马来西亚","丁加奴","瓜拉丁加奴","TR","TGG","MYS"
"2022","马来西亚","丁加奴","龙运","TR","DGN","MYS"
"2023","马来西亚","丁加奴","马江","TR","MAR","MYS"
"2024","马来西亚","丁加奴","实兆","TR","SET","MYS"
"2025","马来西亚","丁加奴","乌鲁","TR","HUL","MYS"
"2026","马来西亚","丁加奴","勿述","TR","BES","MYS"
"2027","马来西亚","吉打","巴东得腊","KD","PGT","MYS"
"2028","马来西亚","吉打","笨筒","KD","PEN","MYS"
"2029","马来西亚","吉打","浮罗交怡","KD","LGK","MYS"
"2030","马来西亚","吉打","哥打士打","KD","KOR","MYS"
"2031","马来西亚","吉打","古邦巴素","KD","KPA","MYS"
"2032","马来西亚","吉打","瓜拉姆达","KD","KMU","MYS"
"2033","马来西亚","吉打","华玲","KD","BLZ","MYS"
"2034","马来西亚","吉打","居林","KD","KLM","MYS"
"2035","马来西亚","吉打","万拉峇鲁","KD","BMA","MYS"
"2036","马来西亚","吉兰丹","巴西富地","KN","PPU","MYS"
"2037","马来西亚","吉兰丹","巴西马","KN","PMA","MYS"
"2038","马来西亚","吉兰丹","丹那美拉","KN","TMR","MYS"
"2039","马来西亚","吉兰丹","道北","KN","TUM","MYS"
"2040","马来西亚","吉兰丹","登卓","KN","BAC","MYS"
"2041","马来西亚","吉兰丹","哥打巴鲁","KN","KBR","MYS"
"2042","马来西亚","吉兰丹","瓜拉吉赖","KN","KUG","MYS"
"2043","马来西亚","吉兰丹","话望生","KN","GMU","MYS"
"2044","马来西亚","吉兰丹","马樟","KN","MAC","MYS"
"2045","马来西亚","吉兰丹","日里","KN","JEL","MYS"
"2046","马来西亚","吉隆坡","吉隆坡","KL","KUL","MYS"
"2047","马来西亚","马六甲","马六甲市","ML","MEL","MYS"
"2048","马来西亚","马六甲","亚罗牙也","ML","AOG","MYS"
"2049","马来西亚","马六甲","野新","ML","JAS","MYS"
"2050","马来西亚","纳闽","纳闽","LB","LBU","MYS"
"2051","马来西亚","纳闽","维多利亚","LB","VIC","MYS"
"2052","马来西亚","彭亨","百乐","PG","BER","MYS"
"2053","马来西亚","彭亨","北根","PG","PEK","MYS"
"2054","马来西亚","彭亨","淡马鲁","PG","TEM","MYS"
"2055","马来西亚","彭亨","而连突","PG","JER","MYS"
"2056","马来西亚","彭亨","关丹","PG","KUA","MYS"
"2057","马来西亚","彭亨","金马仑高原","PG","CAH","MYS"
"2058","马来西亚","彭亨","劳勿","PG","RAU","MYS"
"2059","马来西亚","彭亨","立卑","PG","KUL","MYS"
"2060","马来西亚","彭亨","马兰","PG","MAR","MYS"
"2061","马来西亚","彭亨","文冬","PG","BEN","MYS"
"2062","马来西亚","彭亨","云冰","PG","TOM","MYS"
"2063","马来西亚","霹雳","安顺","PK","TAS","MYS"
"2064","马来西亚","霹雳","丹绒马","PK","TAM","MYS"
"2065","马来西亚","霹雳","和丰","PK","SSP","MYS"
"2066","马来西亚","霹雳","紅土坎","PK","LUM","MYS"
"2067","马来西亚","霹雳","华都牙也","PK","BGA","MYS"
"2068","马来西亚","霹雳","江沙","PK","KAR","MYS"
"2069","马来西亚","霹雳","太平","PK","TPG","MYS"
"2070","马来西亚","霹雳","怡保","PK","IPH","MYS"
"2071","马来西亚","柔佛","笨珍","JH","POW","MYS"
"2072","马来西亚","柔佛","丰盛港","JH","MEP","MYS"
"2073","马来西亚","柔佛","哥打丁宜","JH","KTI","MYS"
"2074","马来西亚","柔佛","居銮","JH","KLA","MYS"
"2075","马来西亚","柔佛","峇株巴辖","JH","BAT","MYS"
"2076","马来西亚","柔佛","麻坡","JH","MUA","MYS"
"2077","马来西亚","柔佛","昔加末","JH","SGM","MYS"
"2078","马来西亚","柔佛","新山","JH","JHB","MYS"
"2079","马来西亚","森美兰","波德申","NS","PDI","MYS"
"2080","马来西亚","森美兰","淡边","NS","TAI","MYS"
"2081","马来西亚","森美兰","芙蓉","NS","SRB","MYS"
"2082","马来西亚","森美兰","瓜拉庇劳","NS","KPI","MYS"
"2083","马来西亚","森美兰","林茂","NS","REM","MYS"
"2084","马来西亚","森美兰","仁保","NS","JEP","MYS"
"2085","马来西亚","森美兰","日叻务","NS","JEL","MYS"
"2086","马来西亚","沙巴","吧巴","SB","PAP","MYS"
"2087","马来西亚","沙巴","保佛","SB","BEF","MYS"
"2088","马来西亚","沙巴","比鲁兰","SB","BEL","MYS"
"2089","马来西亚","沙巴","必达士","SB","PIT","MYS"
"2090","马来西亚","沙巴","兵南邦","SB","PMP","MYS"
"2091","马来西亚","沙巴","担布南","SB","TAB","MYS"
"2092","马来西亚","沙巴","丹南","SB","TEN","MYS"
"2093","马来西亚","沙巴","斗湖","SB","TAW","MYS"
"2094","马来西亚","沙巴","斗亚兰","SB","TUR","MYS"
"2095","马来西亚","沙巴","哥打基纳巴鲁","SB","BKI","MYS"
"2096","马来西亚","沙巴","哥打马鲁都","SB","KMU","MYS"
"2097","马来西亚","沙巴","根地咬","SB","KEG","MYS"
"2098","马来西亚","沙巴","古达","SB","KUD","MYS"
"2099","马来西亚","沙巴","古打毛律","SB","KBD","MYS"
"2100","马来西亚","沙巴","古纳","SB","KUN","MYS"
"2101","马来西亚","沙巴","瓜拉班尤","SB","KPU","MYS"
"2102","马来西亚","沙巴","京那巴登岸","SB","KBT","MYS"
"2103","马来西亚","沙巴","兰脑","SB","RNU","MYS"
"2104","马来西亚","沙巴","拿笃","SB","LDU","MYS"
"2105","马来西亚","沙巴","纳巴湾","SB","NAB","MYS"
"2106","马来西亚","沙巴","山打根","SB","SDK","MYS"
"2107","马来西亚","沙巴","西比陶","SB","SPT","MYS"
"2108","马来西亚","沙巴","仙本那","SB","SMM","MYS"
"2109","马来西亚","沙捞越","古晋","SR","KCH","MYS"
"2110","马来西亚","沙捞越","加帛","SR","KPI","MYS"
"2111","马来西亚","沙捞越","林梦","SR","LMN","MYS"
"2112","马来西亚","沙捞越","美里","SR","MYY","MYS"
"2113","马来西亚","沙捞越","民都鲁","SR","BTU","MYS"
"2114","马来西亚","沙捞越","木胶","SR","MKM","MYS"
"2115","马来西亚","沙捞越","木中","SR","BTG","MYS"
"2116","马来西亚","沙捞越","三马拉汉","SR","SMH","MYS"
"2117","马来西亚","沙捞越","斯里阿曼","SR","SAM","MYS"
"2118","马来西亚","沙捞越","泗里街","SR","SAR","MYS"
"2119","马来西亚","沙捞越","泗务","SR","SBW","MYS"
"2120","马来西亚","雪兰莪","八打灵","SL","PJA","MYS"
"2121","马来西亚","雪兰莪","鹅麦","SL","GOM","MYS"
"2122","马来西亚","雪兰莪","瓜拉冷岳","SL","KLG","MYS"
"2123","马来西亚","雪兰莪","瓜拉雪兰莪","SL","KSL","MYS"
"2124","马来西亚","雪兰莪","沙白安南","SL","SBM","MYS"
"2125","马来西亚","雪兰莪","乌鲁冷岳","SL","HUL","MYS"
"2126","马来西亚","雪兰莪","乌鲁雪兰莪","SL","HUS","MYS"
"2127","马来西亚","雪兰莪","雪邦","SL","SEP","MYS"
"2128","马里",,"巴马科首都区",,"CD","MLI"
"2129","马里",,"基达尔",,"KD","MLI"
"2130","马里",,"加奥",,"GA","MLI"
"2131","马里",,"卡伊",,"KY","MLI"
"2132","马里",,"库利科罗",,"KL","MLI"
"2133","马里",,"莫普提",,"MP","MLI"
"2134","马里",,"塞古",,"SG","MLI"
"2135","马里",,"通布图",,"TB","MLI"
"2136","马里",,"锡卡索",,"SK","MLI"
"2137","毛里塔尼亚",,"阿德拉尔",,"AD","MRT"
"2138","毛里塔尼亚",,"阿萨巴",,"AS","MRT"
"2139","毛里塔尼亚",,"卜拉克纳",,"BR","MRT"
"2140","毛里塔尼亚",,"东胡德",,"HG","MRT"
"2141","毛里塔尼亚",,"戈尔戈勒",,"GO","MRT"
"2142","毛里塔尼亚",,"吉迪马卡",,"GM","MRT"
"2143","毛里塔尼亚",,"努瓦迪布湾",,"DN","MRT"
"2144","毛里塔尼亚",,"努瓦克肖特特区",,"NO","MRT"
"2145","毛里塔尼亚",,"塔甘特",,"TA","MRT"
"2146","毛里塔尼亚",,"特拉扎",,"TR","MRT"
"2147","毛里塔尼亚",,"提里斯-宰穆尔",,"TZ","MRT"
"2148","毛里塔尼亚",,"西胡德",,"HC","MRT"
"2149","毛里塔尼亚",,"因希里",,"IN","MRT"
"2150","美国","阿肯色","费耶特维尔","AR","FYV","USA"
"2151","美国","阿肯色","史密斯堡","AR","FSM","USA"
"2152","美国","阿肯色","小石城","AR","LIT","USA"
"2153","美国","阿拉巴马","伯明罕","AL","BHM","USA"
"2154","美国","阿拉巴马","蒙哥马利","AL","MGM","USA"
"2155","美国","阿拉巴马","莫比尔","AL","MOB","USA"
"2156","美国","阿拉斯加","安克雷奇","AK","ANC","USA"
"2157","美国","阿拉斯加","费尔班克斯","AK","FAI","USA"
"2158","美国","阿拉斯加","朱诺","AK","JNU","USA"
"2159","美国","爱达荷","爱达荷福尔斯","ID","IDA","USA"
"2160","美国","爱达荷","波卡特洛","ID","PIH","USA"
"2161","美国","爱达荷","博伊西","ID","BOI","USA"
"2162","美国","爱达荷","布莱克富特","ID","BLK","USA"
"2163","美国","爱达荷","科达伦","ID","COE","USA"
"2164","美国","爱达荷","刘易斯顿","ID","LWS","USA"
"2165","美国","爱达荷","莫斯科","ID","MJL","USA"
"2166","美国","爱达荷","墨菲","ID","ZMU","USA"
"2167","美国","爱达荷","楠帕","ID","NPA","USA"
"2168","美国","爱达荷","岂彻姆","ID","QKM","USA"
"2169","美国","爱达荷","森瓦利","ID","SVY","USA"
"2170","美国","爱达荷","亚美利加瀑布城","ID","YAF","USA"
"2171","美国","爱荷华","达文波特","IA","DVN","USA"
"2172","美国","爱荷华","得梅因","IA","DSM","USA"
"2173","美国","爱荷华","锡达拉皮兹","IA","CID","USA"
"2174","美国","北达科他","俾斯麦","ND","BIS","USA"
"2175","美国","北达科他","大福克斯","ND","GFK","USA"
"2176","美国","北达科他","法戈","ND","FAR","USA"
"2177","美国","北达科他","迈诺特","ND","MOT","USA"
"2178","美国","北卡罗来纳","艾许维尔","NC","AEV","USA"
"2179","美国","北卡罗来纳","杜罕","NC","DHH","USA"
"2180","美国","北卡罗来纳","格林斯伯勒","NC","GBO","USA"
"2181","美国","北卡罗来纳","教堂山","NC","CHE","USA"
"2182","美国","北卡罗来纳","罗利","NC","RAG","USA"
"2183","美国","北卡罗来纳","洛利杜罕都会区","NC","RDU","USA"
"2184","美国","北卡罗来纳","夏洛特","NC","CRQ","USA"
"2185","美国","宾夕法尼亚","阿伦敦","PA","AEW","USA"
"2186","美国","宾夕法尼亚","费城","PA","PHL","USA"
"2187","美国","宾夕法尼亚","匹兹堡","PA","PIT","USA"
"2188","美国","德克萨斯","埃尔帕索","TX","ELP","USA"
"2189","美国","德克萨斯","奥斯汀","TX","AUS","USA"
"2190","美国","德克萨斯","达拉斯","TX","DAL","USA"
"2191","美国","德克萨斯","哥帕斯基斯蒂","TX","CRP","USA"
"2192","美国","德克萨斯","交维斯顿","TX","GLS","USA"
"2193","美国","德克萨斯","拉雷多","TX","LRD","USA"
"2194","美国","德克萨斯","麦亚伦","TX","TXC","USA"
"2195","美国","德克萨斯","圣安东尼奥","TX","SAT","USA"
"2196","美国","德克萨斯","休斯敦","TX","HOU","USA"
"2197","美国","俄亥俄","代顿","OH","DYT","USA"
"2198","美国","俄亥俄","哥伦布","OH","CZX","USA"
"2199","美国","俄亥俄","克利夫兰","OH","CLE","USA"
"2200","美国","俄亥俄","托莱多","OH","TOL","USA"
"2201","美国","俄亥俄","辛辛那提","OH","CVG","USA"
"2202","美国","俄克拉荷马","俄克拉荷马城","OK","OKC","USA"
"2203","美国","俄克拉荷马","诺曼","OK","OUN","USA"
"2204","美国","俄克拉荷马","塔尔萨","OK","TUL","USA"
"2205","美国","俄勒冈","本德","OR","BZO","USA"
"2206","美国","俄勒冈","波特兰","OR","PDX","USA"
"2207","美国","俄勒冈","达尔斯","OR","DLS","USA"
"2208","美国","俄勒冈","达拉斯","OR","DAC","USA"
"2209","美国","俄勒冈","蒂拉穆克","OR","TLM","USA"
"2210","美国","俄勒冈","格兰茨帕斯","OR","XFX","USA"
"2211","美国","俄勒冈","胡德里弗","OR","HDX","USA"
"2212","美国","俄勒冈","火山口湖","OR","CTR","USA"
"2213","美国","俄勒冈","科瓦利斯","OR","YCV","USA"
"2214","美国","俄勒冈","库斯贝","OR","COB","USA"
"2215","美国","俄勒冈","梅德福","OR","MFR","USA"
"2216","美国","俄勒冈","塞勒姆","OR","SLE","USA"
"2217","美国","俄勒冈","圣海伦斯","OR","STH","USA"
"2218","美国","俄勒冈","斯普林菲尔德","OR","SPY","USA"
"2219","美国","俄勒冈","尤金","OR","EUG","USA"
"2220","美国","佛罗里达","奥兰多","FL","ORL","USA"
"2221","美国","佛罗里达","基韦斯特","FL","EYW","USA"
"2222","美国","佛罗里达","杰克逊维尔","FL","JAX","USA"
"2223","美国","佛罗里达","卡纳维尔角","FL","CPV","USA"
"2224","美国","佛罗里达","罗德岱堡","FL","FLL","USA"
"2225","美国","佛罗里达","迈阿密","FL","MIA","USA"
"2226","美国","佛罗里达","圣彼德斯堡市","FL","PIE","USA"
"2227","美国","佛罗里达","塔拉哈西","FL","TLH","USA"
"2228","美国","佛罗里达","坦帕","FL","TPA","USA"
"2229","美国","佛蒙特","伯灵顿","VT","BTV","USA"
"2230","美国","佛蒙特","拉特兰","VT","RUT","USA"
"2231","美国","佛蒙特","南伯灵顿","VT","ZBR","USA"
"2232","美国","哥伦比亚特区","华盛顿哥伦比亚特区","DC","WAS","USA"
"2233","美国","华盛顿","斯波坎","WA","GEG","USA"
"2234","美国","华盛顿","塔科马","WA","TTW","USA"
"2235","美国","华盛顿","西雅图","WA","SEA","USA"
"2236","美国","怀俄明","埃文斯顿","WY","EVD","USA"
"2237","美国","怀俄明","卡斯珀","WY","CPR","USA"
"2238","美国","怀俄明","拉勒米","WY","LAR","USA"
"2239","美国","怀俄明","罗克斯普林斯","WY","RKS","USA"
"2240","美国","怀俄明","夏延","WY","CYS","USA"
"2241","美国","怀俄明","谢里登","WY","SHR","USA"
"2242","美国","加利福尼亚","旧金山","CA","SFO","USA"
"2243","美国","加利福尼亚","洛杉矶","CA","LAX","USA"
"2244","美国","加利福尼亚","圣迭戈","CA","SAN","USA"
"2245","美国","加利福尼亚","圣何塞","CA","SJC","USA"
"2246","美国","堪萨斯","阿比林","KS","ABZ","USA"
"2247","美国","堪萨斯","奥弗兰公园","KS","OVL","USA"
"2248","美国","堪萨斯","哈钦森","KS","HCH","USA"
"2249","美国","堪萨斯","堪萨斯城","KS","KCK","USA"
"2250","美国","堪萨斯","莱文沃思","KS","XIA","USA"
"2251","美国","堪萨斯","劳伦斯","KS","LWC","USA"
"2252","美国","堪萨斯","曼哈顿","KS","MHK","USA"
"2253","美国","堪萨斯","托皮卡","KS","TOP","USA"
"2254","美国","堪萨斯","威奇托","KS","ICT","USA"
"2255","美国","康涅狄格","布里奇波特","CT","BDR","USA"
"2256","美国","康涅狄格","达里恩","CT","DAQ","USA"
"2257","美国","康涅狄格","格林尼治","CT","GRH","USA"
"2258","美国","康涅狄格","哈特福德","CT","HFD","USA"
"2259","美国","康涅狄格","米德尔顿","CT","XIN","USA"
"2260","美国","康涅狄格","纽黑文","CT","HVN","USA"
"2261","美国","康涅狄格","韦斯特波特","CT","WPT","USA"
"2262","美国","康涅狄格","沃特伯里","CT","WAT","USA"
"2263","美国","康涅狄格","新不列颠","CT","NWT","USA"
"2264","美国","科罗拉多","阿斯彭","CO","ASE","USA"
"2265","美国","科罗拉多","奥罗拉","CO","AUX","USA"
"2266","美国","科罗拉多","博尔德","CO","WBU","USA"
"2267","美国","科罗拉多","大章克申","CO","GJT","USA"
"2268","美国","科罗拉多","丹佛","CO","DEN","USA"
"2269","美国","科罗拉多","柯林斯堡","CO","FNL","USA"
"2270","美国","科罗拉多","科罗拉多斯普林斯","CO","COS","USA"
"2271","美国","科罗拉多","韦尔","CO","VAC","USA"
"2272","美国","肯塔基","列克星敦","KY","LEX","USA"
"2273","美国","肯塔基","路易斯维尔","KY","LUI","USA"
"2274","美国","肯塔基","欧文斯伯勒","KY","OWB","USA"
"2275","美国","路易斯安那","巴吞鲁日","LA","BTR","USA"
"2276","美国","路易斯安那","什里夫波特","LA","SHV","USA"
"2277","美国","路易斯安那","新奥尔良","LA","MSY","USA"
"2278","美国","罗德岛","波塔基特","RI","PAW","USA"
"2279","美国","罗德岛","克兰斯顿","RI","CQH","USA"
"2280","美国","罗德岛","纽波特","RI","NPO","USA"
"2281","美国","罗德岛","普罗维登斯","RI","PVD","USA"
"2282","美国","罗德岛","韦斯特利","RI","WST","USA"
"2283","美国","罗德岛","文索基特","RI","SFN","USA"
"2284","美国","罗德岛","沃威克","RI","UZO","USA"
"2285","美国","马里兰","巴尔的摩","MD","BAL","USA"
"2286","美国","马里兰","盖瑟斯堡","MD","GAI","USA"
"2287","美国","马里兰","罗克维尔","MD","RKV","USA"
"2288","美国","马萨诸塞","波士顿","MA","BZD","USA"
"2289","美国","马萨诸塞","斯普林菲尔德","MA","SFY","USA"
"2290","美国","马萨诸塞","伍斯特","MA","ORH","USA"
"2291","美国","蒙大拿","比灵斯","MT","BGS","USA"
"2292","美国","蒙大拿","大瀑布村","MT","GTF","USA"
"2293","美国","蒙大拿","米苏拉","MT","MSO","USA"
"2294","美国","密苏里","哥伦比亚","MO","COV","USA"
"2295","美国","密苏里","杰佛逊市","MO","JEF","USA"
"2296","美国","密苏里","堪萨斯城","MO","MKC","USA"
"2297","美国","密苏里","圣路易斯","MO","STL","USA"
"2298","美国","密苏里","斯普林菲尔德","MO","SGF","USA"
"2299","美国","密西西比","比洛克西","MS","BIX","USA"
"2300","美国","密西西比","格尔夫波特","MS","GPT","USA"
"2301","美国","密西西比","格林维尔","MS","GLH","USA"
"2302","美国","密西西比","哈蒂斯堡","MS","HBG","USA"
"2303","美国","密西西比","杰克逊","MS","JAN","USA"
"2304","美国","密西西比","默里迪恩","MS","MEI","USA"
"2305","美国","密西西比","维克斯堡","MS","VKS","USA"
"2306","美国","密歇根","安娜堡","MI","ARB","USA"
"2307","美国","密歇根","巴特尔克里克","MI","BTL","USA"
"2308","美国","密歇根","贝城","MI","BCY","USA"
"2309","美国","密歇根","大急流城","MI","GRR","USA"
"2310","美国","密歇根","迪尔伯恩","MI","DEO","USA"
"2311","美国","密歇根","底特律","MI","DET","USA"
"2312","美国","密歇根","弗林特","MI","FNT","USA"
"2313","美国","密歇根","怀恩多特","MI","WYD","USA"
"2314","美国","密歇根","卡拉马袓","MI","AZO","USA"
"2315","美国","密歇根","兰辛","MI","LAN","USA"
"2316","美国","密歇根","马斯基根","MI","MKG","USA"
"2317","美国","密歇根","庞菷亚克","MI","PTK","USA"
"2318","美国","密歇根","萨吉诺","MI","SGM","USA"
"2319","美国","密歇根","苏圣玛丽","MI","SSM","USA"
"2320","美国","密歇根","沃伦","MI","WAM","USA"
"2321","美国","密歇根","休伦港","MI","PHN","USA"
"2322","美国","缅因","班戈","ME","BNQ","USA"
"2323","美国","缅因","波特兰","ME","POL","USA"
"2324","美国","缅因","刘易斯顿","ME","QLW","USA"
"2325","美国","明尼苏达","罗切斯特","MN","RST","USA"
"2326","美国","明尼苏达","明尼阿波利斯","MN","MES","USA"
"2327","美国","明尼苏达","圣保罗","MN","STP","USA"
"2328","美国","南达科他","阿伯丁","SD","ABK","USA"
"2329","美国","南达科他","拉皮德城","SD","RAP","USA"
"2330","美国","南达科他","苏福尔斯","SD","FSD","USA"
"2331","美国","南卡罗来纳","北查尔斯顿","SC","NTS","USA"
"2332","美国","南卡罗来纳","查尔斯顿","SC","CHS","USA"
"2333","美国","南卡罗来纳","哥伦比亚","SC","COV","USA"
"2334","美国","内布拉斯加","奥马哈","NE","OMA","USA"
"2335","美国","内布拉斯加","贝尔维尤","NE","XDE","USA"
"2336","美国","内布拉斯加","林肯","NE","LNK","USA"
"2337","美国","内华达","埃尔科","NV","EKO","USA"
"2338","美国","内华达","北拉斯维加斯","NV","NVS","USA"
"2339","美国","内华达","弗吉尼亚城","NV","VGI","USA"
"2340","美国","内华达","亨德森","NV","HNZ","USA"
"2341","美国","内华达","卡森城","NV","CSN","USA"
"2342","美国","内华达","拉斯维加斯","NV","LAS","USA"
"2343","美国","内华达","里诺","NV","RNO","USA"
"2344","美国","内华达","斯帕克斯","NV","SPK","USA"
"2345","美国","纽约","布法罗","NY","FFO","USA"
"2346","美国","纽约","罗切斯特","NY","ROC","USA"
"2347","美国","纽约","纽约市","NY","QEE","USA"
"2348","美国","特拉华","多佛","DE","DOR","USA"
"2349","美国","特拉华","纽瓦克","DE","NWK","USA"
"2350","美国","特拉华","威明顿","DE","ILG","USA"
"2351","美国","田纳西","布利斯托","TN","BSJ","USA"
"2352","美国","田纳西","查塔努加","TN","CHA","USA"
"2353","美国","田纳西","金斯波特","TN","TRI","USA"
"2354","美国","田纳西","孟菲斯","TN","MEM","USA"
"2355","美国","田纳西","纳什维尔","TN","BNA","USA"
"2356","美国","田纳西","诺克斯维尔","TN","TYS","USA"
"2357","美国","田纳西","三城区","TN","YTC","USA"
"2358","美国","田纳西","士麦那","TN","MQY","USA"
"2359","美国","田纳西","斯普林希尔","TN","RGI","USA"
"2360","美国","田纳西","约翰逊城","TN","JCY","USA"
"2361","美国","威斯康星","阿普尓顿","WI","ATW","USA"
"2362","美国","威斯康星","奥什科什","WI","OSH","USA"
"2363","美国","威斯康星","格林贝","WI","GBK","USA"
"2364","美国","威斯康星","基诺沙","WI","ENW","USA"
"2365","美国","威斯康星","拉克罗斯","WI","LSE","USA"
"2366","美国","威斯康星","拉辛","WI","RAC","USA"
"2367","美国","威斯康星","马尼托沃克","WI","MTW","USA"
"2368","美国","威斯康星","迈迪逊","WI","QMD","USA"
"2369","美国","威斯康星","密尔沃基","WI","MKE","USA"
"2370","美国","威斯康星","欧克莱尓","WI","EAU","USA"
"2371","美国","威斯康星","沃索","WI","AUW","USA"
"2372","美国","威斯康星","希博伊根","WI","SBM","USA"
"2373","美国","维吉尼亚","弗吉尼亚比奇","VA","VAB","USA"
"2374","美国","维吉尼亚","诺福克","VA","ORF","USA"
"2375","美国","维吉尼亚","切萨皮克","VA","HTW","USA"
"2376","美国","西佛吉尼亚","查尔斯顿","WV","CRW","USA"
"2377","美国","西佛吉尼亚","亨廷顿","WV","HNU","USA"
"2378","美国","西佛吉尼亚","帕克斯堡","WV","PKB","USA"
"2379","美国","夏威夷","凯卢阿","HI","KHH","USA"
"2380","美国","夏威夷","檀香山","HI","HNL","USA"
"2381","美国","夏威夷","希洛","HI","ITO","USA"
"2382","美国","新罕布什尔","康科德","NH","CON","USA"
"2383","美国","新罕布什尔","曼彻斯特","NH","MHT","USA"
"2384","美国","新罕布什尔","纳舒厄","NH","ASH","USA"
"2385","美国","新墨西哥","阿尔伯克基","NM","ABQ","USA"
"2386","美国","新墨西哥","拉斯克鲁塞斯","NM","LRU","USA"
"2387","美国","新墨西哥","罗斯韦尔","NM","ROW","USA"
"2388","美国","新墨西哥","圣菲","NM","SAF","USA"
